time,"[inertial_nav_node_[imu]]\omega_{ib,x}^b_rad/s","[inertial_nav_node_[imu]]\omega_{ib,y}^b_rad/s","[inertial_nav_node_[imu]]\omega_{ib,z}^b_rad/s","[inertial_nav_node_[imu]]f_{ib,x}^b_m/s^2","[inertial_nav_node_[imu]]f_{ib,y}^b_m/s^2","[inertial_nav_node_[imu]]f_{ib,z}^b_m/s^2",[inertial_nav_node_[gps]]lat_rad,[inertial_nav_node_[gps]]lon_rad,[inertial_nav_node_[gps]]alt_m,[inertial_nav_node_[gps]]num_sats_?,[inertial_nav_node_[gps]]y_1_?,[inertial_nav_node_[gps]]y_2_?,[inertial_nav_node_[gps]]y_3_?,[inertial_nav_node_[gps]]y_bar_1_?,[inertial_nav_node_[gps]]y_bar_2_?,[inertial_nav_node_[gps]]y_bar_3_?,[inertial_nav_node_[gps]]P_yy_1_?,[inertial_nav_node_[gps]]P_yy_2_?,[inertial_nav_node_[gps]]P_yy_3_?,[inertial_nav_node_[gps]]P_yy_4_?,[inertial_nav_node_[gps]]P_yy_5_?,[inertial_nav_node_[gps]]P_yy_6_?,[inertial_nav_node_[gps]]P_yy_7_?,[inertial_nav_node_[gps]]P_yy_8_?,[inertial_nav_node_[gps]]P_yy_9_?,[inertial_nav_node_[gps]]innovation_1_?,[inertial_nav_node_[gps]]innovation_2_?,[inertial_nav_node_[gps]]innovation_3_?,[inertial_nav_node_[gps]]threshold_1_?,[inertial_nav_node_[gps]]threshold_2_?,[inertial_nav_node_[gps]]threshold_3_?,[inertial_nav_node_[gps]]accepted_?,[inertial_nav_node_[gps]]has\_lock_bool,[inertial_nav_node_[mag]]mx_Gauss,[inertial_nav_node_[mag]]my_Gauss,[inertial_nav_node_[mag]]mz_Gauss,[inertial_nav_node_[x]]roll_rad,[inertial_nav_node_[x]]pitch_rad,[inertial_nav_node_[x]]yaw_rad,[inertial_nav_node_[x]]v_x_m/s,[inertial_nav_node_[x]]v_y_m/s,[inertial_nav_node_[x]]v_z_m/s,[inertial_nav_node_[x]]lat_rad,[inertial_nav_node_[x]]lon_rad,[inertial_nav_node_[x]]alt_m,[inertial_nav_node_[x]]bgx_rad/s,[inertial_nav_node_[x]]bgy_rad/s,[inertial_nav_node_[x]]bgz_rad/s,[inertial_nav_node_[x]]bax_m/s^2,[inertial_nav_node_[x]]bay_m/s^2,[inertial_nav_node_[x]]baz_m/s^2,[inertial_nav_node_[P]]cov_roll_rad^2,[inertial_nav_node_[P]]cov_pitch_rad^2,[inertial_nav_node_[P]]cov_yaw_rad^2,[inertial_nav_node_[P]]cov_v_x_(m/s)^2,[inertial_nav_node_[P]]cov_v_y_(m/s)^2,[inertial_nav_node_[P]]cov_v_z_(m/s)^2,[inertial_nav_node_[P]]cov_lat_rad^2,[inertial_nav_node_[P]]cov_lon_rad^2,[inertial_nav_node_[P]]cov_alt_m^2,[inertial_nav_node_[P]]cov_bgx_(rad/s)^2,[inertial_nav_node_[P]]cov_bgy_(rad/s)^2,[inertial_nav_node_[P]]cov_bgz_(rad/s)^2,[inertial_nav_node_[P]]cov_bax_(m/s^2)^2,[inertial_nav_node_[P]]cov_bay_(m/s^2)^2,[inertial_nav_node_[P]]cov_baz_(m/s^2)^2,[inertial_nav_node_[depth]]-1.041788751e-03_5.294138127e-02,[inertial_nav_node_[depth]]4.683619436e-02_3.817346221e-01,[inertial_nav_node_[depth]]1.000061643e+02_2.366511429e-04,[inertial_nav_node_[depth]]-4.787798311e-02_-3.287932408e-01,[inertial_nav_node_[depth]]0.000000000e+00_0.000000000e+00,[inertial_nav_node_[depth]]1_1,[inertial_nav_node_[dvl]]-4.360178984e-03_-2.998190319e-03,[inertial_nav_node_[dvl]]-3.096704039e-03_1.695921844e-02,[inertial_nav_node_[dvl]]4.529677081e-03_3.036092400e-02,[inertial_nav_node_[dvl]]-4.135820899e-05_-5.300162049e-03,[inertial_nav_node_[dvl]]-4.840362620e-01_-1.499653186e+00,[inertial_nav_node_[dvl]]-1.170965101e+00_-3.198155640e+00,[inertial_nav_node_[dvl]]1.158791457e-02_3.531977466e-04,[inertial_nav_node_[dvl]]1.088407747e-02_6.819738781e-04,[inertial_nav_node_[dvl]]1.088292512e-02_3.823290576e-04,[inertial_nav_node_[dvl]]-4.318820775e-03_2.301971730e-03,[inertial_nav_node_[dvl]]4.809395580e-01_1.516612405e+00,[inertial_nav_node_[dvl]]1.175494778e+00_3.228516564e+00,[inertial_nav_node_[dvl]]0.000000000e+00_0.000000000e+00,[inertial_nav_node_[dvl]]0.000000000e+00_0.000000000e+00,[inertial_nav_node_[dvl]]0.000000000e+00_0.000000000e+00,[inertial_nav_node_[dvl]]1_1
1681084522.8158693,1.198840446e-03,-8.788761753e-04,-3.122654862e-03,2.720426121e+00,2.065709022e-03,-9.411953348e+00,10,6.467917314e-01,-1.406984739e+00,1.535841489e+01,1.988678717e+00,2.111119303e-01,6.467924375e-01,-1.406985072e+00,-9.070445625e-01,2.071299203e+00,4.528321150e-02,1.545813006e-13,1.548528090e-13,1.000000096e+02,1.004394876e-02,1.007604782e-02,-7.061111896e-07,3.331082150e-07,1.626545945e+01,-8.262048603e-02,1.658287188e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.47905,-0.05283,0.13584,-4.657572303e-02,2.687655038e-01,1.805282104e-02,2.080525624e+00,4.432858393e-02,1.054257508e-01,6.467925894e-01,-1.406985069e+00,-5.678062105e-01,3.446608829e-07,-1.106948138e-07,-3.494606763e-09,2.223164363e-02,-4.277058757e-01,-5.864662264e-02,3.698114322e-07,4.156674684e-07,7.670759287e-06,4.660714428e-05,7.847616276e-05,2.584234346e-06,6.011889210e-16,8.861671637e-16,1.013887408e-05,8.108043523e-14,8.108037638e-14,8.108430552e-14,1.666823157e-07,1.860018365e-07,3.487707339e-08,0.000000000e+00,5.520016830e-02,8.026688930e-05,-5.520016830e-02,0.000000000e+00,1,1.977904519e+00,-2.279054135e-03,1.319499652e-02,1.984825256e+00,-2.324970398e-02,6.560808049e-01,2.269630537e-04,2.283878238e-04,1.808097034e-04,-6.920736854e-03,2.097064985e-02,-6.428858084e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084522.9158692,1.183786079e-03,-8.966788542e-04,-3.186076525e-03,2.717753142e+00,-3.061316043e-04,-9.413094001e+00,10,6.467917314e-01,-1.406984739e+00,1.535841489e+01,1.988678717e+00,2.111119303e-01,6.467924375e-01,-1.406985072e+00,-9.070445625e-01,2.071299203e+00,4.528321150e-02,1.545813006e-13,1.548528090e-13,1.000000096e+02,1.004394876e-02,1.007604782e-02,-7.061111896e-07,3.331082150e-07,1.626545945e+01,-8.262048603e-02,1.658287188e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.47752,-0.05400,0.13779,-4.673085117e-02,2.689755017e-01,1.759768752e-02,2.065970690e+00,4.150243332e-02,9.957979658e-02,6.467926173e-01,-1.406985068e+00,-5.583307377e-01,3.446429223e-07,-1.106538583e-07,-3.481215048e-09,2.212396250e-02,-4.277156800e-01,-5.833560058e-02,3.525563772e-07,4.062168749e-07,7.674894302e-06,4.113125433e-05,7.326103882e-05,2.485143009e-06,6.012059555e-16,8.895585296e-16,9.469563489e-06,8.110353430e-14,8.110347565e-14,8.110740643e-14,1.666516272e-07,1.860579543e-07,3.480976863e-08,0.000000000e+00,5.611640813e-02,8.036040263e-05,-5.611640813e-02,0.000000000e+00,1,1.997209902e+00,1.450082915e-02,3.633200764e-03,1.981269659e+00,-2.423151520e-02,6.548629859e-01,2.271359357e-04,2.279242125e-04,1.808208679e-04,1.594024268e-02,3.873234435e-02,-6.512297852e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084523.0158691,1.278515479e-03,-9.331950168e-04,-3.028327671e-03,2.719967469e+00,2.495816961e-03,-9.407726656e+00,10,6.467916273e-01,-1.406984147e+00,1.507874610e+01,1.988802044e+00,2.100514908e-01,6.467924920e-01,-1.406985066e+00,-9.064295794e-01,2.071048038e+00,4.712203117e-02,1.545793102e-13,1.548528156e-13,1.000000095e+02,1.004349499e-02,1.007525098e-02,-8.647443478e-07,9.195766435e-07,1.598517568e+01,-8.224599403e-02,1.629294596e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.47837,-0.05256,0.13760,-4.664637591e-02,2.688822892e-01,1.760652030e-02,2.078076215e+00,4.255626569e-02,1.057331072e-01,6.467926503e-01,-1.406985064e+00,-5.696205450e-01,3.446436622e-07,-1.106497826e-07,-3.453769084e-09,2.212429911e-02,-4.277158879e-01,-5.833515428e-02,3.731707112e-07,4.335999758e-07,7.648164025e-06,4.737631070e-05,7.897394892e-05,2.599894497e-06,5.990487726e-16,8.876273878e-16,1.025746821e-05,8.112894539e-14,8.112888672e-14,8.113281732e-14,1.667134571e-07,1.861198493e-07,3.487156652e-08,0.000000000e+00,5.611640813e-02,8.036040263e-05,-5.611640813e-02,0.000000000e+00,1,1.997209902e+00,1.450082915e-02,3.633200764e-03,1.981269659e+00,-2.423151520e-02,6.548629859e-01,2.271359357e-04,2.279242125e-04,1.808208679e-04,1.594024268e-02,3.873234435e-02,-6.512297852e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084523.115869,1.316639152e-03,-9.637466450e-04,-2.963831000e-03,2.719325192e+00,6.847780103e-03,-9.412243939e+00,10,6.467916273e-01,-1.406984147e+00,1.507874610e+01,1.988802044e+00,2.100514908e-01,6.467924920e-01,-1.406985066e+00,-9.064295794e-01,2.071048038e+00,4.712203117e-02,1.545793102e-13,1.548528156e-13,1.000000095e+02,1.004349499e-02,1.007525098e-02,-8.647443478e-07,9.195766435e-07,1.598517568e+01,-8.224599403e-02,1.629294596e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.47734,-0.05317,0.13876,-4.663377859e-02,2.687354791e-01,1.724432043e-02,2.067030647e+00,4.354240511e-02,9.914896242e-02,6.467926753e-01,-1.406985063e+00,-5.590453838e-01,3.446775256e-07,-1.106556321e-07,-3.433337216e-09,2.201802486e-02,-4.277259413e-01,-5.802048160e-02,3.262881716e-07,3.927056581e-07,7.645648647e-06,4.124297017e-05,7.308924235e-05,2.488613623e-06,5.990485389e-16,8.906614493e-16,9.504010203e-06,8.114973432e-14,8.114967586e-14,8.115360814e-14,1.666780275e-07,1.861703376e-07,3.479777128e-08,0.000000000e+00,5.432079102e-02,8.023929787e-05,-5.432079102e-02,0.000000000e+00,1,1.988820876e+00,-3.083892301e-03,1.947551650e-02,1.980696212e+00,-2.133374617e-02,6.527164682e-01,2.259320548e-04,2.261714221e-04,1.808034422e-04,8.124664121e-03,1.824985387e-02,-6.332409517e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084523.215869,1.216384023e-03,-8.618981664e-04,-2.917291152e-03,2.723145235e+00,-1.416599645e-03,-9.412033189e+00,10,6.467928725e-01,-1.406984074e+00,1.627993573e+01,1.988914242e+00,2.090797550e-01,6.467925464e-01,-1.406985058e+00,-9.062559869e-01,2.070651124e+00,4.432692404e-02,1.545769956e-13,1.548554493e-13,1.000000096e+02,1.004327199e-02,1.007473673e-02,3.261137552e-07,9.836742920e-07,1.718619172e+01,-8.173688156e-02,1.647528310e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.47864,-0.05322,0.13774,-4.656649341e-02,2.686846926e-01,1.753435282e-02,2.074631023e+00,4.509978087e-02,1.029869630e-01,6.467926946e-01,-1.406985055e+00,-5.661094133e-01,3.446751446e-07,-1.106518034e-07,-3.398896526e-09,2.201861433e-02,-4.277262961e-01,-5.801989100e-02,3.590539491e-07,4.220220133e-07,7.618880008e-06,4.505708090e-05,7.633712449e-05,2.561425339e-06,5.968393611e-16,8.873129669e-16,9.998957505e-06,8.116590501e-14,8.116584654e-14,8.116977863e-14,1.667173481e-07,1.862097211e-07,3.483706097e-08,0.000000000e+00,5.432079102e-02,8.023929787e-05,-5.432079102e-02,0.000000000e+00,1,1.988820876e+00,-3.083892301e-03,1.947551650e-02,1.980696212e+00,-2.133374617e-02,6.527164682e-01,2.259320548e-04,2.261714221e-04,1.808034422e-04,8.124664121e-03,1.824985387e-02,-6.332409517e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084523.3158689,1.282871057e-03,-8.383054765e-04,-2.859787943e-03,2.715536380e+00,5.255811843e-03,-9.412244913e+00,10,6.467928725e-01,-1.406984074e+00,1.627993573e+01,1.988914242e+00,2.090797550e-01,6.467925464e-01,-1.406985058e+00,-9.062559869e-01,2.070651124e+00,4.432692404e-02,1.545769956e-13,1.548554493e-13,1.000000096e+02,1.004327199e-02,1.007473673e-02,3.261137552e-07,9.836742920e-07,1.718619172e+01,-8.173688156e-02,1.647528310e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.47707,-0.05323,0.13669,-4.695512981e-02,2.685744652e-01,1.689662215e-02,2.063011079e+00,4.128473827e-02,9.672101800e-02,6.467927196e-01,-1.406985055e+00,-5.562007569e-01,3.446546798e-07,-1.106498563e-07,-3.391294015e-09,2.191831676e-02,-4.277357242e-01,-5.771623484e-02,3.440384668e-07,3.849224540e-07,7.643710412e-06,3.943593846e-05,7.104799423e-05,2.454470455e-06,5.968477454e-16,8.903633200e-16,9.279462751e-06,8.118669397e-14,8.118663572e-14,8.119056946e-14,1.666850483e-07,1.862602147e-07,3.476584577e-08,0.000000000e+00,5.512606731e-02,8.033219091e-05,-5.512606731e-02,0.000000000e+00,1,1.999617948e+00,3.454605156e-03,2.019370190e-02,1.981555549e+00,-2.370236710e-02,6.523287060e-01,2.263513070e-04,2.261769586e-04,1.808117055e-04,1.806239898e-02,2.715697225e-02,-6.321350041e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084523.4158688,1.269733865e-03,-7.746173885e-04,-2.667375332e-03,2.717592808e+00,-7.092965575e-04,-9.413377002e+00,10,6.467926318e-01,-1.406984357e+00,1.585941762e+01,1.989011582e+00,2.082371810e-01,6.467926053e-01,-1.406985049e+00,-9.058727380e-01,2.072585786e+00,4.271558584e-02,1.545748274e-13,1.548552555e-13,1.000000096e+02,1.004299993e-02,1.007442228e-02,2.652840581e-08,6.920331690e-07,1.676529035e+01,-8.357420413e-02,1.655215952e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.47856,-0.05496,0.13916,-4.687018013e-02,2.685004155e-01,1.712768901e-02,2.074105909e+00,4.245552510e-02,1.023512993e-01,6.467927533e-01,-1.406985047e+00,-5.661503065e-01,3.446521832e-07,-1.106462585e-07,-3.356333070e-09,2.191880759e-02,-4.277360276e-01,-5.771563229e-02,4.190265502e-07,4.260120163e-07,7.633438133e-06,4.482923139e-05,7.581971507e-05,2.558444261e-06,5.947018482e-16,8.880767658e-16,9.977999259e-06,8.120979496e-14,8.120973669e-14,8.121367024e-14,1.667412545e-07,1.863164819e-07,3.482202078e-08,0.000000000e+00,5.512606731e-02,8.033219091e-05,-5.512606731e-02,0.000000000e+00,1,1.999617948e+00,3.454605156e-03,2.019370190e-02,1.981555549e+00,-2.370236710e-02,6.523287060e-01,2.263513070e-04,2.261769586e-04,1.808117055e-04,1.806239898e-02,2.715697225e-02,-6.321350041e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084523.5158687,1.198923752e-03,-7.563684288e-04,-2.462179159e-03,2.714448047e+00,3.086945833e-03,-9.412686803e+00,10,6.467926318e-01,-1.406984357e+00,1.585941762e+01,1.989011582e+00,2.082371810e-01,6.467926053e-01,-1.406985049e+00,-9.058727380e-01,2.072585786e+00,4.271558584e-02,1.545748274e-13,1.548552555e-13,1.000000096e+02,1.004299993e-02,1.007442228e-02,2.652840581e-08,6.920331690e-07,1.676529035e+01,-8.357420413e-02,1.655215952e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.47780,-0.05277,0.13605,-4.695921724e-02,2.682112180e-01,1.655189407e-02,2.067158327e+00,3.999354022e-02,9.716950973e-02,6.467927851e-01,-1.406985046e+00,-5.582283167e-01,3.446580692e-07,-1.106871105e-07,-3.345376484e-09,2.181985627e-02,-4.277456576e-01,-5.741140183e-02,3.888290624e-07,4.003648020e-07,7.659117175e-06,4.022806086e-05,7.171033798e-05,2.470502650e-06,5.947349185e-16,8.918522063e-16,9.389106746e-06,8.123520400e-14,8.123514599e-14,8.123908127e-14,1.667209003e-07,1.863782289e-07,3.476107684e-08,0.000000000e+00,5.567052833e-02,8.041090539e-05,-5.567052833e-02,0.000000000e+00,1,2.016790312e+00,-1.438353895e-02,1.264897512e-02,1.984962817e+00,-2.433647228e-02,6.518611768e-01,2.268123687e-04,2.266517747e-04,1.808876638e-04,3.182749510e-02,9.952933333e-03,-6.392122017e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084523.6158686,1.160455202e-03,-5.494282490e-04,-2.273551436e-03,2.718476840e+00,3.567272259e-03,-9.414427655e+00,10,6.467918417e-01,-1.406984461e+00,1.498685489e+01,1.989092910e+00,2.075287190e-01,6.467926669e-01,-1.406985042e+00,-9.058917782e-01,2.079254715e+00,3.724444132e-02,1.545728271e-13,1.548591510e-13,1.000000095e+02,1.004331980e-02,1.007487594e-02,-8.251386945e-07,5.803448222e-07,1.589274667e+01,-9.016180516e-02,1.702842777e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.47690,-0.05191,0.13843,-4.685252042e-02,2.681236878e-01,1.665265682e-02,2.082908737e+00,4.078260838e-02,1.045198788e-01,6.467928307e-01,-1.406985039e+00,-5.723534774e-01,3.446571114e-07,-1.106831624e-07,-3.313273881e-09,2.182025787e-02,-4.277459070e-01,-5.741086286e-02,4.318861368e-07,4.584898788e-07,7.677669333e-06,4.828929901e-05,7.915818452e-05,2.616524433e-06,5.926816945e-16,8.910024626e-16,1.039480660e-05,8.126754539e-14,8.126748736e-14,8.127142245e-14,1.667996203e-07,1.864570079e-07,3.483976498e-08,0.000000000e+00,5.567052833e-02,8.041090539e-05,-5.567052833e-02,0.000000000e+00,1,2.016790312e+00,-1.438353895e-02,1.264897512e-02,1.984962817e+00,-2.433647228e-02,6.518611768e-01,2.268123687e-04,2.266517747e-04,1.808876638e-04,3.182749510e-02,9.952933333e-03,-6.392122017e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084523.7158685,1.165268011e-03,-4.115921524e-04,-2.135460889e-03,2.715459212e+00,1.455182367e-04,-9.409570248e+00,10,6.467918417e-01,-1.406984461e+00,1.498685489e+01,1.989092910e+00,2.075287190e-01,6.467926669e-01,-1.406985042e+00,-9.058917782e-01,2.079254715e+00,3.724444132e-02,1.545728271e-13,1.548591510e-13,1.000000095e+02,1.004331980e-02,1.007487594e-02,-8.251386945e-07,5.803448222e-07,1.589274667e+01,-9.016180516e-02,1.702842777e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.47726,-0.05342,0.13775,-4.702173681e-02,2.674496837e-01,1.592189167e-02,2.079472188e+00,3.454857248e-02,9.926132018e-02,6.467928628e-01,-1.406985039e+00,-5.640816396e-01,3.446085207e-07,-1.107694654e-07,-3.314277333e-09,2.172302985e-02,-4.277555973e-01,-5.710420314e-02,4.318070865e-07,4.158400293e-07,7.700016433e-06,4.331560100e-05,7.487925672e-05,2.527127018e-06,5.927104170e-16,8.948172179e-16,9.775406057e-06,8.129295429e-14,8.129289658e-14,8.129683349e-14,1.667801356e-07,1.865187542e-07,3.477817115e-08,0.000000000e+00,5.561023198e-02,8.046606028e-05,-5.561023198e-02,0.000000000e+00,1,1.991077477e+00,-1.059106903e-03,3.023329345e-02,1.992211920e+00,-2.873032715e-02,6.517251552e-01,2.272156613e-04,2.273492567e-04,1.808700839e-04,-1.134443222e-03,2.767122025e-02,-6.214918617e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084523.8158684,1.112792194e-03,-1.796082559e-04,-1.916223526e-03,2.714792730e+00,2.618358702e-03,-9.413327490e+00,10,6.467919049e-01,-1.406983678e+00,1.531419977e+01,1.989158228e+00,2.069680093e-01,6.467927275e-01,-1.406985037e+00,-9.073532331e-01,2.081010585e+00,3.559234900e-02,1.545706641e-13,1.548576053e-13,1.000000096e+02,1.004417409e-02,1.007617062e-02,-8.225971424e-07,1.358730322e-06,1.622155301e+01,-9.185235694e-02,1.713756603e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.47565,-0.05407,0.13635,-4.691999215e-02,2.672423636e-01,1.607602050e-02,2.093465429e+00,3.533925228e-02,1.031422145e-01,6.467928989e-01,-1.406985033e+00,-5.693812044e-01,3.445970477e-07,-1.107927206e-07,-3.282149672e-09,2.166853694e-02,-4.277581361e-01,-5.704299470e-02,4.676954327e-07,4.710029225e-07,7.713181497e-06,5.066458124e-05,8.180045065e-05,2.489187784e-06,5.906464911e-16,8.932588755e-16,9.393234347e-06,8.132067548e-14,8.132061773e-14,8.132455446e-14,1.667690782e-07,1.865861436e-07,3.474984587e-08,0.000000000e+00,5.561023198e-02,8.046606028e-05,-5.561023198e-02,0.000000000e+00,1,1.991077477e+00,-1.059106903e-03,3.023329345e-02,1.992211920e+00,-2.873032715e-02,6.517251552e-01,2.272156613e-04,2.273492567e-04,1.808700839e-04,-1.134443222e-03,2.767122025e-02,-6.214918617e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084523.9158683,1.023908950e-03,-1.887453777e-04,-1.657532384e-03,2.713765918e+00,-1.467565178e-03,-9.415900618e+00,10,6.467922080e-01,-1.406984320e+00,1.457912516e+01,1.989219386e+00,2.064561245e-01,6.467927850e-01,-1.406985025e+00,-9.077422373e-01,2.077808751e+00,3.426861711e-02,1.545687138e-13,1.548584954e-13,1.000000096e+02,1.004429992e-02,1.007688772e-02,-5.770382577e-07,7.051172053e-07,1.548686740e+01,-8.858936487e-02,1.721875074e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.47882,-0.05090,0.13619,-4.684219915e-02,2.673412595e-01,1.613815201e-02,2.086774391e+00,3.506338310e-02,1.019206601e-01,6.467929368e-01,-1.406985022e+00,-5.707037680e-01,3.446121688e-07,-1.107607836e-07,-3.224425855e-09,2.162819422e-02,-4.277661752e-01,-5.680120281e-02,4.586421942e-07,4.139876618e-07,7.719043135e-06,4.703092443e-05,7.866934396e-05,2.593588391e-06,5.884581971e-16,8.922969613e-16,1.024650638e-05,8.135301455e-14,8.135295715e-14,8.135689555e-14,1.668459315e-07,1.866648936e-07,3.480041708e-08,0.000000000e+00,5.602231064e-02,8.037914400e-05,-5.602231064e-02,0.000000000e+00,1,1.981127272e+00,-3.442892409e-03,1.068817898e-02,1.992919252e+00,-2.921030182e-02,6.512485351e-01,2.274336213e-04,2.279454081e-04,1.806832801e-04,-1.179198031e-02,2.576740941e-02,-6.405603562e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084524.0158682,1.058751675e-03,-1.596395115e-04,-1.727775721e-03,2.717591594e+00,3.130171200e-03,-9.416392174e+00,10,6.467922080e-01,-1.406984320e+00,1.457912516e+01,1.989219386e+00,2.064561245e-01,6.467927850e-01,-1.406985025e+00,-9.077422373e-01,2.077808751e+00,3.426861711e-02,1.545687138e-13,1.548584954e-13,1.000000096e+02,1.004429992e-02,1.007688772e-02,-5.770382577e-07,7.051172053e-07,1.548686740e+01,-8.858936487e-02,1.721875074e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.47608,-0.05120,0.13706,-4.687533281e-02,2.678516643e-01,1.567786138e-02,2.071023992e+00,3.257602178e-02,9.525764668e-02,6.467929614e-01,-1.406985022e+00,-5.596217648e-01,3.446125482e-07,-1.107166449e-07,-3.210804657e-09,2.153083409e-02,-4.277762581e-01,-5.649028047e-02,4.317040902e-07,3.586222364e-07,7.719827550e-06,4.091903325e-05,7.331205012e-05,2.481215058e-06,5.884587508e-16,8.954507233e-16,9.488025671e-06,8.137380307e-14,8.137374602e-14,8.137768638e-14,1.668170852e-07,1.867153825e-07,3.472666279e-08,0.000000000e+00,5.635920847e-02,8.040107805e-05,-5.635920847e-02,0.000000000e+00,1,2.000658066e+00,-9.903430086e-03,-1.396928188e-02,1.989301241e+00,-3.034825687e-02,6.502009985e-01,2.272447763e-04,2.289374495e-04,1.808075585e-04,1.135682509e-02,2.044482678e-02,-6.641702804e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084524.115868,9.882204507e-04,-2.527563107e-04,-1.630494596e-03,2.713296050e+00,-2.842000693e-03,-9.411251838e+00,10,6.467921642e-01,-1.406983981e+00,1.584635070e+01,1.989281988e+00,2.059474807e-01,6.467928435e-01,-1.406985018e+00,-9.070963003e-01,2.077655503e+00,3.135908912e-02,1.545665596e-13,1.548586898e-13,1.000000097e+02,1.004416792e-02,1.007753612e-02,-6.792369758e-07,1.037378859e-06,1.675344700e+01,-8.837351540e-02,1.745883915e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.47741,-0.05051,0.13657,-4.677006607e-02,2.678493459e-01,1.596696677e-02,2.083368534e+00,3.347497880e-02,1.009941316e-01,6.467929950e-01,-1.406985015e+00,-5.704064512e-01,3.446120388e-07,-1.107121098e-07,-3.175495028e-09,2.153129880e-02,-4.277765443e-01,-5.648969668e-02,4.719774581e-07,3.719306494e-07,7.742357516e-06,4.709075225e-05,7.945209589e-05,2.595800675e-06,5.864020069e-16,8.935230839e-16,1.027638462e-05,8.139921416e-14,8.139915708e-14,8.140309723e-14,1.668789245e-07,1.867772780e-07,3.478846328e-08,0.000000000e+00,5.635920847e-02,8.040107805e-05,-5.635920847e-02,0.000000000e+00,1,2.000658066e+00,-9.903430086e-03,-1.396928188e-02,1.989301241e+00,-3.034825687e-02,6.502009985e-01,2.272447763e-04,2.289374495e-04,1.808075585e-04,1.135682509e-02,2.044482678e-02,-6.641702804e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
